Long,Lat,Mag_nT,Easting,Northing,Heading,Dir,Dist
-116.61145914634515,36.76462501075012,48349.6,534677.181478127,4068832.350946393,180.01461386641355,NS,2.145762902166652
-116.61145933095712,36.76460574422713,48349.4,534677.1736762192,4068830.2136522704,180.20914969115142,NS,2.1373083623494145
-116.6114595746241,36.76458649020135,48349.4,534677.160597998,4068828.0777230724,180.35081570916626,NS,2.135969236379125
-116.611459822124,36.76456739448931,48349.7,534677.1471063944,4068825.9593541673,180.36490409612287,NS,2.1184118676963206
-116.61146001240108,36.76454832867149,48350.1,534677.1387084684,4068823.844322151,180.2274968812933,NS,2.1150486885964668
-116.61146009582536,36.76452924152152,48350.4,534677.1398567738,4068821.726962486,179.96892684516925,NS,2.1173599766020446
-116.61146003683592,36.764510098521065,48350.7,534677.153740686,4068819.6034589447,179.62539349524246,NS,2.1235489285905724
-116.6114598617892,36.76449083248511,48350.4,534677.1780381437,4068817.466349178,179.34861474149542,NS,2.1372478848823295
-116.61145960265873,36.7644714524399,48349.8,534677.2098914399,4068815.3166228794,179.151089192807,NS,2.1499622767700037
-116.61145927951392,36.764451957170905,48349.9,534677.2475099233,4068813.154138053,179.00338586208716,NS,2.162812006445354
-116.61145890641518,36.76443235874765,48350.4,534677.2896332734,4068810.98022847,178.8899316649816,NS,2.1743176516363865
-116.61145850698468,36.76441268435256,48350.6,534677.3341409606,4068808.7979009105,178.8316377405091,NS,2.1827813706313006
-116.61145810572503,36.76439297229098,48350.4,534677.3788288736,4068806.611395693,178.82914873850035,NS,2.186961836895093
-116.61145772863756,36.76437325166713,48349.9,534677.4213632793,4068804.4239319195,178.88604561696417,NS,2.1878772670491107
-116.61145740164754,36.764353542010696,48349.9,534677.4594215365,4068802.237666614,179.0027023326048,NS,2.1865965374254253
-116.61145712865395,36.764333869291406,48350.5,534677.4926439677,4068800.055479177,179.1277751785551,NS,2.1824403177370018
-116.6114569070278,36.76431422285221,48350.4,534677.5212700021,4068797.876188378,179.2474356180433,NS,2.179478799224563
-116.61145673046498,36.76429459561261,48349.6,534677.5458654744,4068795.6990110665,179.35275973876867,NS,2.1773162339159176
-116.6114565892154,36.764274974470965,48349.6,534677.5673064761,4068793.522497411,179.43559317207647,NS,2.1766192614845337
-116.61145646682122,36.76425535950839,48350.3,534677.5870618403,4068791.3466623747,179.47980068549109,NS,2.175924718183899
-116.61145635695856,36.76423574188659,48350.4,534677.6056999605,4068789.170527819,179.509286082863,NS,2.176214369863789
-116.61145626013484,36.76421612549552,48349.8,534677.6231737928,4068786.9945250726,179.53991081670898,NS,2.1760729048830285
-116.61145618034092,36.764196515680425,48349.6,534677.6391247453,4068784.8192456337,179.5798673694038,NS,2.175337920979405
-116.61145611782136,36.764176924242925,48350.0,534677.6535256725,4068782.645998562,179.6203375650017,NS,2.173294784484055
-116.61145606485005,36.76415734963404,48350.3,534677.6670668353,4068780.4746148307,179.64269722982453,NS,2.1714259537585545
-116.6114560043545,36.7641377835192,48350.1,534677.6812757147,4068778.304176072,179.62491584539057,NS,2.17048526761302
-116.61145591110764,36.76411822138022,48350.1,534677.6984058798,4068776.1341902255,179.54770867349015,NS,2.1700534594964465
-116.61145577521717,36.76409864280545,48350.4,534677.719349422,4068773.962396618,179.44748921860466,NS,2.171894588985996
-116.61145560314176,36.76407905281634,48350.3,534677.7435276406,4068771.7893499406,179.36252969959557,NS,2.173181181654257
-116.61145540968973,36.76405945176307,48349.4,534677.7696187266,4068769.615083669,179.31248652470512,NS,2.174422811983819
-116.61145521492044,36.76403983471716,48349.3,534677.7958345821,4068767.4390438264,179.3097620812713,NS,2.176197754546223
-116.61145503271877,36.76402020292146,48349.7,534677.8209354127,4068765.2613632493,179.33961482481033,NS,2.1778252335298296
-116.61145486235657,36.76400054971776,48349.5,534677.844989205,4068763.081303612,179.3678499260585,NS,2.180192332704874
-116.61145469294982,36.76398086019618,48349.1,534677.8689740772,4068760.897214909,179.37082376445375,NS,2.1842203954043296
-116.61145451344296,36.76396111167043,48349.7,534677.893886962,4068758.7065845667,179.34843337310767,NS,2.1907719983227456
-116.61145432297704,36.763941288444045,48349.5,534677.9198115948,4068756.5076716887,179.32452838691796,NS,2.199065695212866
-116.61145412307609,36.7639213844579,48348.5,534677.946614677,4068754.2998035937,179.30447472969203,NS,2.2080307810876154
